"Fecha","DiaSemana","Rango","Diario","CambioDiario","CambioSemanal","Cines","Promedio","Acumulado","Dia","Estimado","Pelicula","Year","Estreno","YearEstreno"
2014-01-09,"Thursday",24,37550,-4.8,-67.6,291,129,203619586,63,"false","Thor: The Dark World",2014,2013-11-08,2013
2014-01-10,"Friday",23,85088,126.6,-48.6,257,331,203704674,64,"false","Thor: The Dark World",2014,2013-11-08,2013
2014-01-11,"Saturday",24,151370,77.9,-26.4,257,588,203856044,65,"false","Thor: The Dark World",2014,2013-11-08,2013
2014-01-12,"Sunday",24,78436,-48.2,-25.5,257,305,203934480,66,"false","Thor: The Dark World",2014,2013-11-08,2013
2014-01-13,"Monday",26,24545,-68.7,-44,257,95,203959025,67,"false","Thor: The Dark World",2014,2013-11-08,2013
2014-01-14,"Tuesday",26,29710,21,-40.1,257,115,203988735,68,"false","Thor: The Dark World",2014,2013-11-08,2013
2014-01-15,"Wednesday",27,25925,-12.7,-34.3,257,100,204014660,69,"false","Thor: The Dark World",2014,2013-11-08,2013
2014-01-16,"Thursday",27,27102,4.5,-27.8,257,105,204041762,70,"false","Thor: The Dark World",2014,2013-11-08,2013
2014-04-04,"Friday",1,36926192,0,0,3938,9376,36926192,1,"false","Captain America: The Winter Soldier",2014,2014-04-04,2014
2014-04-05,"Saturday",1,34666864,-6.1,0,3938,8803,71593056,2,"false","Captain America: The Winter Soldier",2014,2014-04-04,2014
2014-04-06,"Sunday",1,23430665,-32.4,0,3938,5949,95023721,3,"false","Captain America: The Winter Soldier",2014,2014-04-04,2014
2014-04-07,"Monday",1,6219552,-73.5,0,3938,1579,101243273,4,"false","Captain America: The Winter Soldier",2014,2014-04-04,2014
2014-04-08,"Tuesday",1,6977056,12.2,0,3938,1771,108220329,5,"false","Captain America: The Winter Soldier",2014,2014-04-04,2014
2014-04-09,"Wednesday",1,4805702,-31.1,0,3938,1220,113026031,6,"false","Captain America: The Winter Soldier",2014,2014-04-04,2014
2014-04-10,"Thursday",1,4582140,-4.7,0,3938,1163,117608171,7,"false","Captain America: The Winter Soldier",2014,2014-04-04,2014
2014-04-11,"Friday",2,11866741,159,-67.9,3938,3013,129474912,8,"false","Captain America: The Winter Soldier",2014,2014-04-04,2014
2014-04-12,"Saturday",1,17734355,49.4,-48.8,3938,4503,147209267,9,"false","Captain America: The Winter Soldier",2014,2014-04-04,2014
2014-04-13,"Sunday",2,11673765,-34.2,-50.2,3938,2964,158883032,10,"false","Captain America: The Winter Soldier",2014,2014-04-04,2014
2014-04-14,"Monday",1,3462915,-70.3,-44.3,3938,879,162345947,11,"false","Captain America: The Winter Soldier",2014,2014-04-04,2014
2014-04-15,"Tuesday",1,4726740,36.5,-32.3,3938,1200,167072687,12,"false","Captain America: The Winter Soldier",2014,2014-04-04,2014
2014-04-16,"Wednesday",2,3524058,-25.4,-26.7,3938,894,170596745,13,"false","Captain America: The Winter Soldier",2014,2014-04-04,2014
2014-04-17,"Thursday",1,4317709,22.5,-5.8,3938,1096,174914454,14,"false","Captain America: The Winter Soldier",2014,2014-04-04,2014
2014-04-18,"Friday",1,9503748,120.1,-19.9,3825,2484,184418202,15,"false","Captain America: The Winter Soldier",2014,2014-04-04,2014
2014-04-19,"Saturday",1,10336793,8.8,-41.7,3825,2702,194754995,16,"false","Captain America: The Winter Soldier",2014,2014-04-04,2014
2014-04-20,"Sunday",2,5746515,-44.4,-50.8,3825,1502,200501510,17,"false","Captain America: The Winter Soldier",2014,2014-04-04,2014
2014-04-21,"Monday",2,2595127,-54.8,-25.1,3825,678,203096637,18,"false","Captain America: The Winter Soldier",2014,2014-04-04,2014
2014-04-22,"Tuesday",2,2205248,-15,-53.3,3825,576,205301885,19,"false","Captain America: The Winter Soldier",2014,2014-04-04,2014
2014-04-23,"Wednesday",2,1773553,-19.6,-49.7,3825,463,207075438,20,"false","Captain America: The Winter Soldier",2014,2014-04-04,2014
2014-04-24,"Thursday",1,1764778,-0.5,-59.1,3825,461,208840216,21,"false","Captain America: The Winter Soldier",2014,2014-04-04,2014
2014-04-25,"Friday",2,4415521,150.2,-53.5,3620,1219,213255737,22,"false","Captain America: The Winter Soldier",2014,2014-04-04,2014
2014-04-26,"Saturday",2,7318408,65.7,-29.2,3620,2021,220574145,23,"false","Captain America: The Winter Soldier",2014,2014-04-04,2014
2014-04-27,"Sunday",2,4485096,-38.7,-22,3620,1238,225059241,24,"false","Captain America: The Winter Soldier",2014,2014-04-04,2014
2014-04-28,"Monday",2,1067512,-76.2,-58.9,3620,294,226126753,25,"false","Captain America: The Winter Soldier",2014,2014-04-04,2014
2014-04-29,"Tuesday",3,1340240,25.5,-39.2,3620,370,227466993,26,"false","Captain America: The Winter Soldier",2014,2014-04-04,2014
2014-04-30,"Wednesday",2,1062874,-20.7,-40.1,3620,293,228529867,27,"false","Captain America: The Winter Soldier",2014,2014-04-04,2014
2014-05-01,"Thursday",3,851344,-19.9,-51.8,3620,235,229381211,28,"false","Captain America: The Winter Soldier",2014,2014-04-04,2014
2014-05-02,"Friday",4,2099784,146.6,-52.4,3179,660,231480995,29,"false","Captain America: The Winter Soldier",2014,2014-04-04,2014
2014-05-03,"Saturday",5,3523955,67.8,-51.8,3179,1108,235004950,30,"false","Captain America: The Winter Soldier",2014,2014-04-04,2014
2014-05-04,"Sunday",5,2150530,-39,-52.1,3179,676,237155480,31,"false","Captain America: The Winter Soldier",2014,2014-04-04,2014
2014-05-05,"Monday",4,511100,-76.2,-52.1,3179,160,237666580,32,"false","Captain America: The Winter Soldier",2014,2014-04-04,2014
2014-05-06,"Tuesday",4,664005,29.9,-50.5,3179,208,238330585,33,"false","Captain America: The Winter Soldier",2014,2014-04-04,2014
2014-05-07,"Wednesday",4,538107,-19,-49.4,3179,169,238868692,34,"false","Captain America: The Winter Soldier",2014,2014-04-04,2014
2014-05-08,"Thursday",4,509053,-5.4,-40.2,3179,160,239377745,35,"false","Captain America: The Winter Soldier",2014,2014-04-04,2014
2014-05-09,"Friday",5,1487247,192.2,-29.2,2701,550,240864992,36,"false","Captain America: The Winter Soldier",2014,2014-04-04,2014
2014-05-10,"Saturday",5,2551300,71.5,-27.6,2701,944,243416292,37,"false","Captain America: The Winter Soldier",2014,2014-04-04,2014
2014-05-11,"Sunday",5,1712046,-32.9,-20.4,2701,633,245128338,38,"false","Captain America: The Winter Soldier",2014,2014-04-04,2014
2014-05-12,"Monday",5,410819,-76,-19.6,2701,152,245539157,39,"false","Captain America: The Winter Soldier",2014,2014-04-04,2014
2014-05-13,"Tuesday",5,504171,22.7,-24.1,2701,186,246043328,40,"false","Captain America: The Winter Soldier",2014,2014-04-04,2014
2014-05-14,"Wednesday",5,421532,-16.4,-21.7,2701,156,246464860,41,"false","Captain America: The Winter Soldier",2014,2014-04-04,2014
2014-05-15,"Thursday",5,403386,-4.3,-20.8,2701,149,246868246,42,"false","Captain America: The Winter Soldier",2014,2014-04-04,2014
2014-05-16,"Friday",7,1020397,153,-31.4,2271,449,247888643,43,"false","Captain America: The Winter Soldier",2014,2014-04-04,2014
2014-05-17,"Saturday",8,1621781,58.9,-36.4,2271,714,249510424,44,"false","Captain America: The Winter Soldier",2014,2014-04-04,2014
2014-05-18,"Sunday",8,1021880,-37,-40.3,2271,449,250532304,45,"false","Captain America: The Winter Soldier",2014,2014-04-04,2014
2014-05-19,"Monday",8,373678,-63.4,-9,2271,164,250905982,46,"false","Captain America: The Winter Soldier",2014,2014-04-04,2014
2014-05-20,"Tuesday",7,345985,-7.4,-31.4,2271,152,251251967,47,"false","Captain America: The Winter Soldier",2014,2014-04-04,2014
2014-05-21,"Wednesday",7,294182,-15,-30.2,2271,129,251546149,48,"false","Captain America: The Winter Soldier",2014,2014-04-04,2014
2014-05-22,"Thursday",7,294849,0.2,-26.9,2271,129,251840998,49,"false","Captain America: The Winter Soldier",2014,2014-04-04,2014
2014-05-23,"Friday",11,444237,50.7,-56.5,1373,323,252285235,50,"false","Captain America: The Winter Soldier",2014,2014-04-04,2014
2014-05-24,"Saturday",11,670541,50.9,-58.7,1373,488,252955776,51,"false","Captain America: The Winter Soldier",2014,2014-04-04,2014
2014-05-25,"Sunday",11,629949,-6.1,-38.4,1373,458,253585725,52,"false","Captain America: The Winter Soldier",2014,2014-04-04,2014
2014-05-26,"Monday",12,526371,-16.4,40.9,1373,383,254112096,53,"false","Captain America: The Winter Soldier",2014,2014-04-04,2014
2014-05-27,"Tuesday",12,161168,-69.4,-53.4,1373,117,254273264,54,"false","Captain America: The Winter Soldier",2014,2014-04-04,2014
2014-05-28,"Wednesday",12,146375,-9.2,-50.2,1373,106,254419639,55,"false","Captain America: The Winter Soldier",2014,2014-04-04,2014
2014-05-29,"Thursday",12,129645,-11.4,-56,1373,94,254549284,56,"false","Captain America: The Winter Soldier",2014,2014-04-04,2014
2014-05-30,"Friday",14,179648,38.6,-59.6,539,333,254728932,57,"false","Captain America: The Winter Soldier",2014,2014-04-04,2014
2014-05-31,"Saturday",14,290162,61.5,-56.7,539,538,255019094,58,"false","Captain America: The Winter Soldier",2014,2014-04-04,2014
2014-06-01,"Sunday",14,157456,-45.7,-75,539,292,255176550,59,"false","Captain America: The Winter Soldier",2014,2014-04-04,2014
2014-06-02,"Monday",14,64584,-59,-87.7,539,119,255241134,60,"false","Captain America: The Winter Soldier",2014,2014-04-04,2014
2014-06-03,"Tuesday",15,74645,15.6,-53.7,539,138,255315779,61,"false","Captain America: The Winter Soldier",2014,2014-04-04,2014
2014-06-04,"Wednesday",14,68841,-7.8,-53,539,127,255384620,62,"false","Captain America: The Winter Soldier",2014,2014-04-04,2014
2014-06-05,"Thursday",14,62484,-9.2,-51.8,539,115,255447104,63,"false","Captain America: The Winter Soldier",2014,2014-04-04,2014
2014-08-01,"Friday",1,37845336,0,0,4080,9275,37845336,1,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-08-02,"Saturday",1,30989857,-18.1,0,4080,7595,68835193,2,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-08-03,"Sunday",1,25485690,-17.8,0,4080,6246,94320883,3,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-08-04,"Monday",1,11722356,-54,0,4080,2873,106043239,4,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-08-05,"Tuesday",1,11907821,1.6,0,4080,2918,117951060,5,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-08-06,"Wednesday",1,8808382,-26,0,4080,2158,126759442,6,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-08-07,"Thursday",1,7631397,-13.4,0,4080,1870,134390839,7,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-08-08,"Friday",2,12312683,61.3,-67.5,4088,3011,146703522,8,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-08-09,"Saturday",2,16947112,37.6,-45.3,4088,4145,163650634,9,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-08-10,"Sunday",2,12865127,-24.1,-49.5,4088,3147,176515761,10,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-08-11,"Monday",2,5343905,-58.5,-54.4,4088,1307,181859666,11,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-08-12,"Tuesday",2,6609534,23.7,-44.5,4088,1616,188469200,12,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-08-13,"Wednesday",3,4849881,-26.6,-44.9,4088,1186,193319081,13,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-08-14,"Thursday",2,4226740,-12.8,-44.6,4088,1033,197545821,14,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-08-15,"Friday",2,6940576,64.2,-43.6,3697,1877,204486397,15,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-08-16,"Saturday",2,10353882,49.2,-38.9,3697,2800,214840279,16,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-08-17,"Sunday",2,7821106,-24.5,-39.2,3697,2115,222661385,17,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-08-18,"Monday",1,2884902,-63.1,-46,3697,780,225546287,18,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-08-19,"Tuesday",2,3511416,21.7,-46.9,3697,949,229057703,19,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-08-20,"Wednesday",1,2623129,-25.3,-45.9,3697,709,231680832,20,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-08-21,"Thursday",1,2573025,-1.9,-39.1,3697,695,234253857,21,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-08-22,"Friday",2,4818549,87.3,-30.6,3371,1429,239072406,22,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-08-23,"Saturday",1,7480888,55.3,-27.7,3371,2219,246553294,23,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-08-24,"Sunday",1,4902775,-34.5,-37.3,3371,1454,251456069,24,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-08-25,"Monday",1,1662402,-66.1,-42.4,3371,493,253118471,25,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-08-26,"Tuesday",1,2109302,26.9,-39.9,3371,625,255227773,26,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-08-27,"Wednesday",1,1507039,-28.6,-42.5,3371,447,256734812,27,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-08-28,"Thursday",1,1562456,3.7,-39.3,3371,463,258297268,28,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-08-29,"Friday",1,3846423,146.2,-20.2,3462,1111,262143691,29,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-08-30,"Saturday",1,6220274,61.7,-16.9,3462,1796,268363965,30,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-08-31,"Sunday",1,7015565,12.8,43.1,3462,2026,275379530,31,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-09-01,"Monday",1,5824589,-17,250.4,3462,1682,281204119,32,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-09-02,"Tuesday",1,1387915,-76.2,-34.2,3462,400,282592034,33,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-09-03,"Wednesday",1,974670,-29.8,-35.3,3462,281,283566704,34,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-09-04,"Thursday",1,841150,-13.7,-46.2,3462,242,284407854,35,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-09-05,"Friday",1,2707279,221.9,-29.6,3221,840,287115133,36,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-09-06,"Saturday",1,5050351,86.5,-18.8,3221,1567,292165484,37,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-09-07,"Sunday",1,2599715,-48.5,-62.9,3221,807,294765199,38,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-09-08,"Monday",1,721759,-72.2,-87.6,3221,224,295486958,39,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-09-09,"Tuesday",1,941747,30.5,-32.1,3221,292,296428705,40,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-09-10,"Wednesday",1,728882,-22.6,-25.2,3221,226,297157587,41,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-09-11,"Thursday",1,727245,-0.2,-13.5,3221,225,297884832,42,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-09-12,"Friday",3,2114165,190.7,-21.9,3104,681,299998997,43,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-09-13,"Saturday",3,3905201,84.7,-22.7,3104,1258,303904198,44,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-09-14,"Sunday",3,2082992,-46.7,-19.9,3104,671,305987190,45,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-09-15,"Monday",2,578865,-72.2,-19.8,3104,186,306566055,46,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-09-16,"Tuesday",2,778903,34.6,-17.3,3104,250,307344958,47,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-09-17,"Wednesday",2,586451,-24.7,-19.5,3104,188,307931409,48,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-09-18,"Thursday",2,557622,-4.9,-23.3,3104,179,308489031,49,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-09-19,"Friday",6,1382821,148,-34.6,2846,485,309871852,50,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-09-20,"Saturday",6,2475953,79.1,-36.6,2846,869,312347805,51,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-09-21,"Sunday",6,1383512,-44.1,-33.6,2846,486,313731317,52,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-09-22,"Monday",5,364039,-73.7,-37.1,2846,127,314095356,53,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-09-23,"Tuesday",5,448190,23.1,-42.5,2846,157,314543546,54,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-09-24,"Wednesday",5,382862,-14.6,-34.7,2846,134,314926408,55,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-09-25,"Thursday",6,476867,24.6,-14.5,2846,167,315403275,56,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-09-26,"Friday",8,1025002,114.9,-25.9,2451,418,316428277,57,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-09-27,"Saturday",8,1771534,72.8,-28.5,2451,722,318199811,58,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-09-28,"Sunday",8,969405,-45.3,-29.9,2451,395,319169216,59,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-09-29,"Monday",7,284311,-70.7,-21.9,2451,115,319453527,60,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-09-30,"Tuesday",6,341097,20,-23.9,2451,139,319794624,61,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-10-01,"Wednesday",7,273729,-19.8,-28.5,2451,111,320068353,62,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-10-02,"Thursday",6,258051,-5.7,-45.9,2451,105,320326404,63,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-10-03,"Friday",9,801532,210.6,-21.8,1894,423,321127936,64,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-10-04,"Saturday",9,1461506,82.3,-17.5,1894,771,322589442,65,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-10-05,"Sunday",9,742045,-49.2,-23.5,1894,391,323331487,66,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-10-06,"Monday",8,214336,-71.1,-24.6,1894,113,323545823,67,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-10-07,"Tuesday",8,270901,26.4,-20.6,1894,143,323816724,68,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-10-08,"Wednesday",8,228921,-15.5,-16.4,1894,120,324045645,69,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-10-09,"Thursday",8,224259,-2,-13.1,1894,118,324269904,70,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-10-10,"Friday",12,504205,124.8,-37.1,1291,390,324774109,71,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-10-11,"Saturday",12,818411,62.3,-44,1291,633,325592520,72,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-10-12,"Sunday",11,502247,-38.6,-32.3,1291,389,326094767,73,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-10-13,"Monday",13,309686,-38.3,44.5,1291,239,326404453,74,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-10-14,"Tuesday",13,160905,-48,-40.6,1291,124,326565358,75,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-10-15,"Wednesday",13,143133,-11,-37.5,1291,110,326708491,76,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-10-16,"Thursday",12,124240,-13.2,-44.6,1291,96,326832731,77,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-10-17,"Friday",13,280706,125.9,-44.3,730,384,327113437,78,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-10-18,"Saturday",13,451835,61,-44.8,730,618,327565272,79,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-10-19,"Sunday",14,227371,-49.7,-54.7,730,311,327792643,80,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-10-20,"Monday",15,79077,-65.2,-74.5,730,108,327871720,81,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-10-21,"Tuesday",15,83222,5.2,-48.3,730,114,327954942,82,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-10-22,"Wednesday",16,70854,-14.9,-50.5,730,97,328025796,83,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2014-10-23,"Thursday",15,69793,-1.5,-43.8,730,95,328095589,84,"false","Guardians of the Galaxy",2014,2014-08-01,2014
2015-05-01,"Friday",1,84424532,0,0,4276,19743,84424532,1,"false","Avengers: Age of Ultron",2015,2015-05-01,2015
2015-05-02,"Saturday",1,56526635,-33,0,4276,13219,140951167,2,"false","Avengers: Age of Ultron",2015,2015-05-01,2015
2015-05-03,"Sunday",1,50319942,-11,0,4276,11767,191271109,3,"false","Avengers: Age of Ultron",2015,2015-05-01,2015
2015-05-04,"Monday",1,13228555,-73.7,0,4276,3093,204499664,4,"false","Avengers: Age of Ultron",2015,2015-05-01,2015
2015-05-05,"Tuesday",1,13132812,-0.7,0,4276,3071,217632476,5,"false","Avengers: Age of Ultron",2015,2015-05-01,2015
2015-05-06,"Wednesday",1,9409838,-28.3,0,4276,2200,227042314,6,"false","Avengers: Age of Ultron",2015,2015-05-01,2015
2015-05-07,"Thursday",1,8613154,-8.5,0,4276,2014,235655468,7,"false","Avengers: Age of Ultron",2015,2015-05-01,2015
2015-05-08,"Friday",1,21232362,146.5,-74.9,4276,4965,256887830,8,"false","Avengers: Age of Ultron",2015,2015-05-01,2015
2015-05-09,"Saturday",1,33835656,59.4,-40.1,4276,7912,290723486,9,"false","Avengers: Age of Ultron",2015,2015-05-01,2015
2015-05-10,"Sunday",1,22678911,-33,-54.9,4276,5303,313402397,10,"false","Avengers: Age of Ultron",2015,2015-05-01,2015
2015-05-11,"Monday",1,5398779,-76.2,-59.2,4276,1262,318801176,11,"false","Avengers: Age of Ultron",2015,2015-05-01,2015
2015-05-12,"Tuesday",1,5990413,11,-54.4,4276,1400,324791589,12,"false","Avengers: Age of Ultron",2015,2015-05-01,2015
2015-05-13,"Wednesday",1,4342154,-27.5,-53.9,4276,1015,329133743,13,"false","Avengers: Age of Ultron",2015,2015-05-01,2015
